OX40	total	organ	tcgaid
11226	5138079230	Cervix	TCGA-CESC
6840	7271162703	Breast	TCGA-BRCA
17552	5832305408	Head and Neck	TCGA-HNSC
5554	8087749994	Prostate	TCGA-PRAD
23526	3896489063	Lung	TCGA-LUAD
9136	3790510234	Lung	TCGA-LUAD
46236	4290708521	Soft Tissue	TCGA-SARC
44742	4626953139	Testis	TCGA-TGCT
37797	15059542404	Stomach	TCGA-STAD
34454	5351662723	Skin	TCGA-SKCM
4143	7282236123	Breast	TCGA-BRCA
14722	5496236573	Pleura	TCGA-MESO
31594	8168700168	Lung	TCGA-LUAD
7735	5029903718	Bladder	TCGA-BLCA
1230	5628276405	Brain	TCGA-LGG
7715	4955000675	Testis	TCGA-TGCT
137004	6075732809	Kidney	TCGA-KIRC
41958	9315905358	Ovary	TCGA-OV
10917	9552565175	Ovary	TCGA-OV
4522	5393610369	Brain	TCGA-GBM
125457	7952226291	Breast	TCGA-BRCA
29867	4214703042	Lung	TCGA-LUAD
29084	9171015419	Breast	TCGA-BRCA
17881	14502833714	Esophagus	TCGA-ESCA
29569	5335860715	Lung	TCGA-LUAD
64629	3324469311	Thyroid	TCGA-THCA
40970	6945330500	Thyroid	TCGA-THCA
43259	7649169421	Liver	TCGA-LIHC
32757	6036453705	Skin	TCGA-SKCM
5061	9839037561	Brain	TCGA-GBM
15980	7678816152	Brain	TCGA-GBM
63694	5744174769	Kidney	TCGA-KIRC
109484	18120873807	Stomach	TCGA-STAD
16597	4777702140	Breast	TCGA-BRCA
24726	5543699875	Skin	TCGA-SKCM
8225	8458302443	Prostate	TCGA-PRAD
2022	6393850682	Prostate	TCGA-PRAD
9855	8087080268	Brain	TCGA-GBM
3488	2358317596	Uterus	TCGA-UCEC
9843	5340721232	Pancreas	TCGA-PAAD
27768	13088467519	Stomach	TCGA-STAD
5648	6669434408	Breast	TCGA-BRCA
29094	6140898295	Lung	TCGA-LUSC
20666	4930573138	Skin	TCGA-SKCM
36564	1779654777	Uterus	TCGA-UCEC
21458	8289384751	Stomach	TCGA-STAD
30312	9704683023	Brain	TCGA-GBM
4602	5674112387	Brain	TCGA-GBM
8404	5646784496	Colorectal	TCGA-READ
11740	5874870433	Liver	TCGA-LIHC
9928	2145726483	Lung	TCGA-LUSC
20711	5964090034	Head and Neck	TCGA-HNSC
9640	5580454234	Lung	TCGA-LUSC
7699	7161786529	Breast	TCGA-BRCA
42790	8208473510	Thyroid	TCGA-THCA
11362	6702310882	Colorectal	TCGA-READ
28207	4511194928	Breast	TCGA-BRCA
10701	7042154685	Pancreas	TCGA-PAAD
35248	5767185831	Cervix	TCGA-CESC
17241	5204436998	Pancreas	TCGA-PAAD
19278	4543498029	Testis	TCGA-TGCT
14352	7357774212	Uterus	TCGA-UCEC
4750	5359946919	Uterus	TCGA-UCEC
18683	6892563009	Breast	TCGA-BRCA
4043	6133686821	Breast	TCGA-BRCA
22387	6569653829	Lung	TCGA-LUSC
23930	4810176468	Brain	TCGA-LGG
71570	14212154084	Esophagus	TCGA-ESCA
11055	11168569341	Soft Tissue	TCGA-SARC
8825	6083608945	Lung	TCGA-LUSC
35318	7353568670	Lung	TCGA-LUSC
13488	3996518938	Lung	TCGA-LUSC
17111	12885035571	Ovary	TCGA-OV
6512	8046414921	Soft Tissue	TCGA-SARC
9744	8087721507	Thyroid	TCGA-THCA
17781	6483132757	Thyroid	TCGA-THCA
15077	9728316902	Breast	TCGA-BRCA
1429	4553687411	Brain	TCGA-LGG
113964	13298186116	Ovary	TCGA-OV
11787	3994633878	Lung	TCGA-LUAD
15150	4604560409	Lung	TCGA-LUAD
3359	3851529309	Liver	TCGA-LIHC
17657	5330499853	Adrenal Gland	TCGA-PCPG
12324	8674210479	Prostate	TCGA-PRAD
6143	2762534888	Testis	TCGA-TGCT
30246	5746341828	Adrenal Gland	TCGA-PCPG
17420	8826977077	Thyroid	TCGA-THCA
5847	9427315868	Cervix	TCGA-CESC
44812	5328502779	Brain	TCGA-LGG
67439	9950973548	Stomach	TCGA-STAD
9884	6968426262	Pleura	TCGA-MESO
21476	4565393516	Bladder	TCGA-BLCA
4136	6945264453	Prostate	TCGA-PRAD
16985	5887621939	Head and Neck	TCGA-HNSC
56906	7551188012	Lung	TCGA-LUAD
18781	7717850459	Skin	TCGA-SKCM
136781	7333278247	Lung	TCGA-LUSC
42233	19749118460	Ovary	TCGA-OV
13370	7722623277	Uterus	TCGA-UCEC
20928	15258860615	Stomach	TCGA-STAD
14229	2685568976	Lung	TCGA-LUAD
21976	7523488864	Thyroid	TCGA-THCA
68962	5901249584	Head and Neck	TCGA-HNSC
11310	3481433692	Lung	TCGA-LUAD
5011	7905504139	Lung	TCGA-LUSC
15542	5646042142	Head and Neck	TCGA-HNSC
2663	5343956014	Kidney	TCGA-KIRP
3869	5736397615	Breast	TCGA-BRCA
6425	5967521247	Brain	TCGA-LGG
10637	8952289793	Lung	TCGA-LUAD
121971	6033279159	Kidney	TCGA-KIRC
33151	7086089455	Kidney	TCGA-KIRP
2372	1383792839	Colorectal	TCGA-READ
8507	3954522377	Bone Marrow	TCGA-LAML
40273	7167861821	Kidney	TCGA-KIRC
1277	7932323711	Kidney	TCGA-KIRC
17214	6161076800	Testis	TCGA-TGCT
6457	6499638183	Colorectal	TCGA-COAD
12225	4894625888	Bone Marrow	TCGA-LAML
13707	2436315331	Uterus	TCGA-UCEC
153911	6669494206	Lymph Nodes	TCGA-DLBC
9427	4308342359	Lung	TCGA-LUSC
64932	4925008148	Pancreas	TCGA-PAAD
47741	7217038064	Breast	TCGA-BRCA
1748	2485569359	Uterus	TCGA-UCEC
8751	4197935915	Bone Marrow	TCGA-LAML
26726	5150845197	Breast	TCGA-BRCA
9722	8248638122	Prostate	TCGA-PRAD
285392	3654204983	Lymph Nodes	TCGA-DLBC
18309	5578978975	Colorectal	TCGA-READ
53643	6134038631	Soft Tissue	TCGA-SARC
84242	5335632399	Kidney	TCGA-KIRC
17377	5534008733	Adrenal Gland	TCGA-ACC
29988	7041634522	Breast	TCGA-BRCA
17774	6930724755	Pleura	TCGA-MESO
24022	8987392954	Breast	TCGA-BRCA
45259	6366066778	Thyroid	TCGA-THCA
9808	6013703489	Liver	TCGA-LIHC
25799	4821161430	Testis	TCGA-TGCT
10003	8372280683	Breast	TCGA-BRCA
7314	6587051103	Head and Neck	TCGA-HNSC
6577	9946386973	Head and Neck	TCGA-HNSC
22919	17189112407	Stomach	TCGA-STAD
10213	13696690517	Esophagus	TCGA-ESCA
2946	5582132844	Brain	TCGA-LGG
36464	9448909455	Cervix	TCGA-CESC
6279	5893041099	Skin	TCGA-SKCM
7582	5892265200	Head and Neck	TCGA-HNSC
2410	4588490852	Cervix	TCGA-CESC
25714	7777832978	Thymus	TCGA-THYM
18964	6851377516	Soft Tissue	TCGA-SARC
30323	4725541592	Head and Neck	TCGA-HNSC
8456	5202974399	Ovary	TCGA-OV
123898	7739144124	Kidney	TCGA-KIRC
5390	1709397248	Colorectal	TCGA-COAD
6570	6792160393	Brain	TCGA-GBM
12684	6857134797	Skin	TCGA-SKCM
23123	7652053271	Lung	TCGA-LUAD
22806	6584140980	Lung	TCGA-LUAD
19025	5750215679	Pancreas	TCGA-PAAD
10530	4375444341	Breast	TCGA-BRCA
37369	7552566294	Adrenal Gland	TCGA-ACC
48022	7586275317	Thyroid	TCGA-THCA
4943	4062135077	Bladder	TCGA-BLCA
4110	3534424910	Colorectal	TCGA-COAD
13031	6674572567	Thyroid	TCGA-THCA
27787	4810366429	Testis	TCGA-TGCT
47847	8195449037	Kidney	TCGA-KIRC
19154	10901178792	Head and Neck	TCGA-HNSC
9943	6354718659	Head and Neck	TCGA-HNSC
2582	6135728111	Brain	TCGA-LGG
5858	6573540395	Colorectal	TCGA-COAD
13176	5548247560	Lung	TCGA-LUSC
8896	2655599241	Pancreas	TCGA-PAAD
62638	7378172533	Kidney	TCGA-KIRC
8142	2471982135	Uterus	TCGA-UCEC
2451	2288908155	Cervix	TCGA-CESC
3637	8347063941	Brain	TCGA-GBM
36839	18770020464	Stomach	TCGA-STAD
4184	3235506104	Skin	TCGA-SKCM
7897	7929694912	Brain	TCGA-GBM
35278	2381343548	Uterus	TCGA-UCEC
59403	7102777677	Skin	TCGA-SKCM
84760	9111808357	Kidney	TCGA-KICH
34212	7820344076	Lymph Nodes	TCGA-DLBC
6084	6975182452	Kidney	TCGA-KIRP
4947	8216506220	Kidney	TCGA-KIRP
12376	7820984710	Breast	TCGA-BRCA
13315	8177742358	Lung	TCGA-LUAD
4899	4447262335	Adrenal Gland	TCGA-ACC
6236	6969001417	Prostate	TCGA-PRAD
36652	7426416077	Kidney	TCGA-KIRC
237	7041508398	Brain	TCGA-LGG
3259	6157263311	Brain	TCGA-LGG
1723	3548140586	Colorectal	TCGA-COAD
13301	5083853293	Liver	TCGA-LIHC
74439	5689086751	Lung	TCGA-LUAD
1308	7519122388	Brain	TCGA-LGG
29080	7978072963	Skin	TCGA-SKCM
11702	4557630274	Bladder	TCGA-BLCA
2202	2651099147	Bladder	TCGA-BLCA
9089	5469361149	Bladder	TCGA-BLCA
3697	4369011811	Prostate	TCGA-PRAD
1342	11622118068	Kidney	TCGA-KIRP
7062	8751740995	Kidney	TCGA-KIRP
10291	5639790382	Pleura	TCGA-MESO
1829	5511885669	Liver	TCGA-LIHC
15780	6611270022	Liver	TCGA-LIHC
10754	4578551180	Uterus	TCGA-UCEC
16723	8827190702	Head and Neck	TCGA-HNSC
32240	5246239548	Pancreas	TCGA-PAAD
82538	3619075553	Bladder	TCGA-BLCA
19567	7641113291	Breast	TCGA-BRCA
32360	5095741164	Thymus	TCGA-THYM
22429	3599624978	Lung	TCGA-LUAD
16763	8029083248	Bladder	TCGA-BLCA
12613	7210252080	Thyroid	TCGA-THCA
43290	4036011847	Head and Neck	TCGA-HNSC
42064	11296556878	Stomach	TCGA-STAD
1262	4889175861	Brain	TCGA-LGG
40471	5964769590	Liver	TCGA-LIHC
20014	8611176261	Skin	TCGA-SKCM
16933	7495221643	Kidney	TCGA-KIRC
2407	5974308143	Kidney	TCGA-KIRC
22965	3979390244	Thymus	TCGA-THYM
3419	4985003196	Breast	TCGA-BRCA
43458	7073841827	Kidney	TCGA-KIRC
35081	5157462576	Lymph Nodes	TCGA-DLBC
14292	3262673903	Soft Tissue	TCGA-SARC
2208	4563511292	Brain	TCGA-LGG
3496	3393298811	Cervix	TCGA-CESC
16561	5939403895	Liver	TCGA-LIHC
10042	8148821259	Breast	TCGA-BRCA
34914	13990384084	Ovary	TCGA-OV
6304	7398579950	Liver	TCGA-LIHC
4728	12169799533	Esophagus	TCGA-ESCA
40503	7098955338	Thyroid	TCGA-THCA
2043	7584861032	Skin	TCGA-SKCM
22746	6285484065	Liver	TCGA-LIHC
16923	6483915324	Breast	TCGA-BRCA
39976	5663543315	Thyroid	TCGA-THCA
84078	5189929961	Thyroid	TCGA-THCA
4669	6483293283	Prostate	TCGA-PRAD
15264	7166166349	Breast	TCGA-BRCA
72690	7477122051	Breast	TCGA-BRCA
5061	6136524872	Kidney	TCGA-KIRP
27809	8225065219	Ovary	TCGA-OV
32009	8183121727	Lung	TCGA-LUSC
15518	8081704706	Lung	TCGA-LUSC
3273	4713597267	Breast	TCGA-BRCA
12066	7776247117	Breast	TCGA-BRCA
596	6580338060	Brain	TCGA-LGG
12440	5426414547	Colorectal	TCGA-COAD
6265	5798298031	Eye	TCGA-UVM
34980	9318619488	Thyroid	TCGA-THCA
4097	4302404010	Prostate	TCGA-PRAD
16946	4523970175	Head and Neck	TCGA-HNSC
25177	3590692651	Breast	TCGA-BRCA
7999	921293847	Colorectal	TCGA-COAD
9182	2414823234	Uterus	TCGA-UCEC
4024	4397232139	Bladder	TCGA-BLCA
6435	2055271880	Colorectal	TCGA-READ
11778	9272548519	Bladder	TCGA-BLCA
66699	7860069408	Soft Tissue	TCGA-SARC
29863	4897956158	Uterus	TCGA-UCEC
17264	5548703129	Breast	TCGA-BRCA
13086	5201771227	Prostate	TCGA-PRAD
30654	5693337334	Lung	TCGA-LUSC
2287	9389422027	Brain	TCGA-LGG
3282	6088278428	Adrenal Gland	TCGA-PCPG
26195	14874436958	Ovary	TCGA-OV
15948	4118309172	Colorectal	TCGA-COAD
40994	5303259872	Testis	TCGA-TGCT
55301	7474424263	Breast	TCGA-BRCA
23035	3360917898	Lung	TCGA-LUAD
6535	2136704715	Uterus	TCGA-UCEC
5758	2413920329	Uterus	TCGA-UCEC
4554	5715585000	Prostate	TCGA-PRAD
8087	6853457956	Prostate	TCGA-PRAD
21659	8399363980	Kidney	TCGA-KIRP
4197	5153280826	Kidney	TCGA-KIRP
138162	5167170714	Soft Tissue	TCGA-SARC
8630	1189610279	Uterus	TCGA-UCEC
6927	3630004066	Lung	TCGA-LUSC
6170	4454681882	Uterus	TCGA-UCEC
93056	8420807347	Kidney	TCGA-KIRC
4748	6613258408	Liver	TCGA-LIHC
9552	6174687097	Uterus	TCGA-UCEC
16252	6611380126	Breast	TCGA-BRCA
12257	1920277552	Uterus	TCGA-UCEC
5056	7643378870	Brain	TCGA-LGG
3637	8334887280	Prostate	TCGA-PRAD
41387	6697250923	Lung	TCGA-LUAD
25964	10094629031	Lung	TCGA-LUAD
20294	8344808419	Breast	TCGA-BRCA
22150	5355757675	Breast	TCGA-BRCA
2140	5774293875	Eye	TCGA-UVM
1910	4574796384	Colorectal	TCGA-READ
10713	5494645798	Colorectal	TCGA-READ
2672	4003701870	Prostate	TCGA-PRAD
31550	6384785299	Breast	TCGA-BRCA
11502	8772290547	Breast	TCGA-BRCA
8380	8799142228	Breast	TCGA-BRCA
4346	6626824448	Prostate	TCGA-PRAD
22544	5843483229	Soft Tissue	TCGA-SARC
13263	6735316116	Soft Tissue	TCGA-SARC
3807	2946200325	Bone Marrow	TCGA-LAML
1033	6028279691	Brain	TCGA-LGG
17092	3702754592	Colorectal	TCGA-COAD
26179	9426847257	Ovary	TCGA-OV
4031	8372809114	Brain	TCGA-LGG
7521	2358518131	Uterus	TCGA-UCEC
19912	6750207527	Thyroid	TCGA-THCA
39783	10205234622	Stomach	TCGA-STAD
25716	9862524287	Lung	TCGA-LUSC
10836	10789381748	Lung	TCGA-LUSC
15225	5312098342	Head and Neck	TCGA-HNSC
86939	13437650618	Stomach	TCGA-STAD
14054	5124135375	Breast	TCGA-BRCA
19355	5635552708	Breast	TCGA-BRCA
11202	6068609822	Colorectal	TCGA-READ
61942	14691352352	Stomach	TCGA-STAD
17996	5159645130	Breast	TCGA-BRCA
13706	6149635451	Breast	TCGA-BRCA
8119	4538109491	Colorectal	TCGA-COAD
7350	6156238747	Colorectal	TCGA-COAD
4911	1824425220	Colorectal	TCGA-READ
19692	5841472859	Liver	TCGA-LIHC
765	6482974830	Liver	TCGA-LIHC
5970	3333484946	Pancreas	TCGA-PAAD
23298	6165011690	Ovary	TCGA-OV
13932	4426243929	Prostate	TCGA-PRAD
63146	5995513392	Soft Tissue	TCGA-SARC
12659	4122724090	Lung	TCGA-LUAD
4684	5237309518	Prostate	TCGA-PRAD
39821	6257077059	Kidney	TCGA-KIRC
19375	4079087260	Lung	TCGA-LUAD
34588	6002671410	Uterus	TCGA-UCEC
3745	2418749119	Uterus	TCGA-UCEC
94870	6501327531	Kidney	TCGA-KIRC
164330	5197251933	Lymph Nodes	TCGA-DLBC
31595	7284887876	Lung	TCGA-LUSC
10688	7593067344	Breast	TCGA-BRCA
1909	5346044512	Kidney	TCGA-KIRP
5619	1892811187	Uterus	TCGA-UCEC
24807	6526814119	Breast	TCGA-BRCA
7279	8101747746	Head and Neck	TCGA-HNSC
42342	5500532900	Head and Neck	TCGA-HNSC
3096	5846593368	Kidney	TCGA-KIRP
29695	3752264418	Lung	TCGA-LUAD
25538	18728724380	Esophagus	TCGA-ESCA
13594	2341275084	Colorectal	TCGA-READ
5214	6989653503	Skin	TCGA-SKCM
56015	13160866536	Skin	TCGA-SKCM
156651	13757327084	Esophagus	TCGA-ESCA
3147	15056770251	Esophagus	TCGA-ESCA
1682	1376250304	Uterus	TCGA-UCEC
18641	6460912182	Soft Tissue	TCGA-SARC
27568	4082696689	Cervix	TCGA-CESC
11851	4302139502	Breast	TCGA-BRCA
30811	6993524917	Uterus	TCGA-UCEC
21436	5178266310	Colorectal	TCGA-COAD
16231	6905924268	Adrenal Gland	TCGA-PCPG
22790	6144364060	Lung	TCGA-LUAD
25147	6802520431	Liver	TCGA-LIHC
1682	9586376061	Brain	TCGA-LGG
1056	7439400469	Brain	TCGA-LGG
22699	8071093773	Head and Neck	TCGA-HNSC
2259	2447391495	Uterus	TCGA-UCEC
28758	13130285514	Esophagus	TCGA-ESCA
9750	7612628575	Breast	TCGA-BRCA
7708	6048046537	Adrenal Gland	TCGA-ACC
23549	7269399972	Ovary	TCGA-OV
2816	2322649346	Uterus	TCGA-UCEC
57579	10460358834	Breast	TCGA-BRCA
24451	7339074386	Breast	TCGA-BRCA
20436	4940059107	Pancreas	TCGA-PAAD
14106	4682406724	Testis	TCGA-TGCT
8669	1896557045	Colorectal	TCGA-COAD
75178	15878320157	Ovary	TCGA-OV
15861	7887144785	Lung	TCGA-LUSC
39482	8044640363	Testis	TCGA-TGCT
14605	3572110184	Thyroid	TCGA-THCA
3794	4770600718	Bladder	TCGA-BLCA
19638	6111992840	Colorectal	TCGA-COAD
8358	4993061342	Skin	TCGA-SKCM
65065	10215042666	Kidney	TCGA-KIRC
1484	4677013144	Eye	TCGA-UVM
765	3713659395	Eye	TCGA-UVM
20185	5509841936	Lung	TCGA-LUSC
95337	5693754877	Lung	TCGA-LUSC
32947	6569012555	Head and Neck	TCGA-HNSC
17444	3433846498	Bladder	TCGA-BLCA
75934	6677365706	Bladder	TCGA-BLCA
3076	5638490540	Prostate	TCGA-PRAD
12276	10096951280	Prostate	TCGA-PRAD
42220	10835008408	Stomach	TCGA-STAD
51906	5552239115	Kidney	TCGA-KIRC
37232	17065841416	Stomach	TCGA-STAD
14363	9692955896	Breast	TCGA-BRCA
40958	6414126555	Head and Neck	TCGA-HNSC
55289	17303138610	Esophagus	TCGA-ESCA
21869	4741265851	Uterus	TCGA-UCEC
28371	7429149379	Thyroid	TCGA-THCA
21993	3306127035	Stomach	TCGA-STAD
2213	5066496149	Prostate	TCGA-PRAD
21317	9732133398	Breast	TCGA-BRCA
29951	6705566901	Thyroid	TCGA-THCA
21459	8169333707	Lung	TCGA-LUSC
22070	5409756380	Skin	TCGA-SKCM
12308	5790004085	Skin	TCGA-SKCM
35757	6083178175	Breast	TCGA-BRCA
11429	6089764705	Bladder	TCGA-BLCA
45202	2705734813	Bladder	TCGA-BLCA
18854	8462106658	Thyroid	TCGA-THCA
5952	8290302202	Brain	TCGA-GBM
9799	6026338619	Kidney	TCGA-KIRC
13092	2286206175	Colorectal	TCGA-COAD
14044	7269896481	Stomach	TCGA-STAD
25125	6059365565	Prostate	TCGA-PRAD
531	356594561	Colorectal	TCGA-COAD
4203	5334220267	Bladder	TCGA-BLCA
11006	6079325116	Pleura	TCGA-MESO
16629	5708262669	Bile Duct	TCGA-CHOL
2056	5054096159	Bile Duct	TCGA-CHOL
13416	7612082948	Lung	TCGA-LUSC
12177	10249533189	Thyroid	TCGA-THCA
31534	15084103735	Esophagus	TCGA-ESCA
15388	14645369878	Esophagus	TCGA-ESCA
4718	2997274610	Testis	TCGA-TGCT
6275	5019705660	Bladder	TCGA-BLCA
19163	5987770972	Head and Neck	TCGA-HNSC
27388	5065146239	Bladder	TCGA-BLCA
18015	6733846760	Prostate	TCGA-PRAD
33554	11048178076	Breast	TCGA-BRCA
15879	6961583405	Prostate	TCGA-PRAD
37296	6519055180	Liver	TCGA-LIHC
101374	5753134281	Soft Tissue	TCGA-SARC
10065	7391459578	Thyroid	TCGA-THCA
73184	7661810588	Thyroid	TCGA-THCA
7135	6514331483	Bladder	TCGA-BLCA
2568	4626225942	Brain	TCGA-LGG
60993	13475921589	Esophagus	TCGA-ESCA
8019	8082244338	Breast	TCGA-BRCA
5785	5813999807	Liver	TCGA-LIHC
3832	6659227255	Liver	TCGA-LIHC
4233	7275732472	Prostate	TCGA-PRAD
13658	5835676077	Pancreas	TCGA-PAAD
66592	6705770276	Kidney	TCGA-KIRC
6280	5482681453	Prostate	TCGA-PRAD
11572	4446358406	Bladder	TCGA-BLCA
26620	4326454450	Uterus	TCGA-UCEC
100050	5532817171	Soft Tissue	TCGA-SARC
33421	5568339376	Skin	TCGA-SKCM
7364	10643447991	Stomach	TCGA-STAD
12551	6370767264	Bladder	TCGA-BLCA
288	2685532085	Uterus	TCGA-UCEC
4178	2577777768	Uterus	TCGA-UCEC
1399	2696083210	Uterus	TCGA-UCEC
17487	5733760089	Skin	TCGA-SKCM
17372	7491215266	Breast	TCGA-BRCA
5990	4818439630	Thyroid	TCGA-THCA
14786	4728486398	Lung	TCGA-LUAD
23030	9300746712	Kidney	TCGA-KIRC
6366	4743570430	Colorectal	TCGA-COAD
41257	8736377897	Lung	TCGA-LUAD
69569	7965238542	Kidney	TCGA-KIRC
20843	7412121012	Breast	TCGA-BRCA
48854	15167560356	Stomach	TCGA-STAD
46051	7634360220	Lung	TCGA-LUAD
10330	2078087762	Uterus	TCGA-UCEC
5662	1596203656	Colorectal	TCGA-COAD
42850	6607333758	Head and Neck	TCGA-HNSC
94270	6855631853	Head and Neck	TCGA-HNSC
3682	4549998463	Liver	TCGA-LIHC
32001	6181125518	Lung	TCGA-LUSC
46038	8356984900	Lung	TCGA-LUAD
29318	5097742497	Thymus	TCGA-THYM
10704	6790345387	Breast	TCGA-BRCA
20252	5758862037	Colorectal	TCGA-COAD
6649	4518653637	Prostate	TCGA-PRAD
10168	5333789411	Breast	TCGA-BRCA
24009	6873381736	Cervix	TCGA-CESC
26126	3489245670	Lung	TCGA-LUAD
4521	5430541329	Colorectal	TCGA-COAD
14199	4437956884	Bladder	TCGA-BLCA
13059	7279437769	Breast	TCGA-BRCA
14700	2516108151	Uterus	TCGA-UCEC
143724	4008806940	Soft Tissue	TCGA-SARC
5348	4312705905	Kidney	TCGA-KIRP
2939	2441664142	Uterus	TCGA-UCEC
35369	4280980581	Lung	TCGA-LUSC
55855	8346879146	Stomach	TCGA-STAD
37799	9999424507	Stomach	TCGA-STAD
33755	15474962724	Ovary	TCGA-OV
51197	5087316751	Soft Tissue	TCGA-SARC
17229	7816941243	Kidney	TCGA-KIRC
2790	5743684189	Brain	TCGA-LGG
15456	13340814014	Esophagus	TCGA-ESCA
13217	5844202724	Head and Neck	TCGA-HNSC
90435	6183450247	Adrenal Gland	TCGA-PCPG
6001	6414102684	Prostate	TCGA-PRAD
38289	5211657581	Breast	TCGA-BRCA
14622	5080128336	Liver	TCGA-LIHC
15297	2014308051	Colorectal	TCGA-COAD
17321	8610131872	Breast	TCGA-BRCA
8788	12902428912	Stomach	TCGA-STAD
60114	9660349355	Stomach	TCGA-STAD
43665	6658234107	Lung	TCGA-LUSC
1303	6724180442	Kidney	TCGA-KIRP
17555	6510678710	Soft Tissue	TCGA-SARC
6427	4659007777	Uterus	TCGA-UCEC
4183	6186111621	Prostate	TCGA-PRAD
11119	7922152979	Prostate	TCGA-PRAD
91559	5473685325	Thymus	TCGA-THYM
6351	8358677706	Stomach	TCGA-STAD
27267	7653252868	Lung	TCGA-LUSC
11901	6867915251	Thyroid	TCGA-THCA
10192	5448602128	Ovary	TCGA-OV
41619	5683484834	Thyroid	TCGA-THCA
19370	10080644951	Thyroid	TCGA-THCA
21979	8214370268	Cervix	TCGA-CESC
7419	6875649241	Colorectal	TCGA-READ
4225	3005546023	Skin	TCGA-SKCM
14192	7062636765	Colorectal	TCGA-COAD
5050	7609768646	Prostate	TCGA-PRAD
4823	8271874893	Prostate	TCGA-PRAD
11713	5722671402	Cervix	TCGA-CESC
74290	4752780353	Bladder	TCGA-BLCA
230618	4631195427	Bladder	TCGA-BLCA
14634	4261593842	Thymus	TCGA-THYM
3987	6182053705	Liver	TCGA-LIHC
35730	9313801493	Breast	TCGA-BRCA
12039	2382239651	Uterus	TCGA-UCEC
24829	4590842838	Breast	TCGA-BRCA
22383	7541442100	Lung	TCGA-LUSC
6472	9425601313	Breast	TCGA-BRCA
15082	5415301127	Breast	TCGA-BRCA
2922	6972128281	Brain	TCGA-LGG
503	6469533053	Brain	TCGA-LGG
14263	9728078452	Pancreas	TCGA-PAAD
50560	13213545403	Ovary	TCGA-OV
78625	18814827882	Esophagus	TCGA-ESCA
20934	12517546608	Ovary	TCGA-OV
16151	14600955208	Esophagus	TCGA-ESCA
14628	2244703404	Uterus	TCGA-UCEC
23910	5392164822	Kidney	TCGA-KIRP
3998	1639685066	Colorectal	TCGA-COAD
13517	7485776385	Head and Neck	TCGA-HNSC
7944	11818280157	Breast	TCGA-BRCA
2106	5722712163	Brain	TCGA-LGG
34666	9832809925	Stomach	TCGA-STAD
61913	9110283457	Lung	TCGA-LUAD
4400	7928969228	Kidney	TCGA-KIRP
16740	8940844219	Breast	TCGA-BRCA
540	3463197441	Brain	TCGA-LGG
5164	2874989057	Liver	TCGA-LIHC
11301	5293505118	Lung	TCGA-LUSC
11116	5361960967	Bladder	TCGA-BLCA
24683	8014468642	Cervix	TCGA-CESC
39582	6341906194	Bladder	TCGA-BLCA
8070	5245352240	Cervix	TCGA-CESC
23460	5383619768	Lung	TCGA-LUAD
13563	8081803811	Prostate	TCGA-PRAD
7161	2731149313	Uterus	TCGA-UCEC
5586	9929119522	Kidney	TCGA-KIRP
2191	7652991340	Kidney	TCGA-KIRP
4832	4544130701	Cervix	TCGA-CESC
11958	3865889124	Lung	TCGA-LUSC
960	6438560334	Bile Duct	TCGA-CHOL
18498	5042721044	Bile Duct	TCGA-CHOL
6507	4157119815	Thymus	TCGA-THYM
7282	1919153652	Colorectal	TCGA-READ
5128	5862368348	Prostate	TCGA-PRAD
19668	7380683610	Skin	TCGA-SKCM
8390	7248660321	Bladder	TCGA-BLCA
3595	7809036866	Brain	TCGA-LGG
9876	5711186170	Uterus	TCGA-UCS
11114	7373553709	Head and Neck	TCGA-HNSC
5638	8718883594	Head and Neck	TCGA-HNSC
145030	6057702661	Lung	TCGA-LUSC
1949	7089529043	Brain	TCGA-LGG
19906	7843896840	Lung	TCGA-LUSC
42928	9288079499	Lung	TCGA-LUAD
4466	8145271167	Prostate	TCGA-PRAD
55990	23040381720	Esophagus	TCGA-ESCA
11826	5092986565	Brain	TCGA-LGG
6711	7046869249	Kidney	TCGA-KIRC
4471	4961978510	Brain	TCGA-LGG
123709	9133105149	Stomach	TCGA-STAD
43858	11084310520	Stomach	TCGA-STAD
27616	8504222645	Breast	TCGA-BRCA
7590	4858220861	Colorectal	TCGA-COAD
25314	10605396168	Esophagus	TCGA-ESCA
5660	7135801968	Bladder	TCGA-BLCA
11470	3653054575	Lung	TCGA-LUAD
10263	6488679885	Prostate	TCGA-PRAD
23434	5627934050	Uterus	TCGA-UCEC
21210	5447069007	Kidney	TCGA-KIRP
9233	8931159744	Breast	TCGA-BRCA
8367	5752501056	Liver	TCGA-LIHC
13300	6107875629	Head and Neck	TCGA-HNSC
45154	10746152083	Ovary	TCGA-OV
36857	2324345524	Bone Marrow	TCGA-LAML
30112	6124073875	Thymus	TCGA-THYM
6508	3674743248	Lung	TCGA-LUAD
782	4486390710	Bladder	TCGA-BLCA
1344	6062952079	Liver	TCGA-LIHC
30523	8403248902	Liver	TCGA-LIHC
21899	5034079416	Lung	TCGA-LUSC
14585	6070116340	Breast	TCGA-BRCA
60988	8380483424	Kidney	TCGA-KIRC
7379	6286669374	Colorectal	TCGA-COAD
9415	6783386501	Lung	TCGA-LUSC
13562	7639243285	Lung	TCGA-LUSC
5443	6728546609	Cervix	TCGA-CESC
7464	4078216432	Colorectal	TCGA-COAD
